,PrivateIndex,Apps,Accept,Enroll,Expend,F_Undergrad,P_Undergrad,Outstate,Room_Board,S_F_Ratio,perc_alumni
281,1.0,7.992268643270745,7.261225091971921,6.539585955617669,9.032170186304704,8.247482004285693,7.240649694255466,8.280711075662847,8.476579508530941,2.766319109226186,2.3978952727983707
282,0.0,6.406879986069314,6.0063531596017325,5.652489180268651,9.001962272862446,6.8690144506657065,4.605170185988092,8.76389700713946,8.208764045819667,2.6602595372658615,2.995732273553991
283,0.0,7.792348924113037,7.6544432264701125,6.710523109452428,8.95402775927046,8.06117135969092,5.973809611869261,9.367429587218957,8.621733370690162,2.740840023925201,3.367295829986474
284,0.0,9.044875932248651,8.145259566516865,6.815639990074331,10.937276835160228,8.17948018535889,7.358830898342354,9.841665338892785,8.815963560853438,1.4586150226995167,3.6635616461296463
285,1.0,6.726233402358747,6.507277712385012,5.634789603169249,8.789507786736896,7.110696122978827,5.846438775057725,8.943375541113124,8.453401058328458,2.7343675094195836,2.772588722239781
286,0.0,5.749392985908253,5.43372200355424,4.927253685157205,8.967121656230923,6.315358001522335,4.219507705176107,9.150059441091253,8.423980809694058,2.451005098112319,3.4339872044851463
287,0.0,6.913737350659685,6.756932389247553,5.700443573390687,9.398312600278953,6.98100574072173,3.784189633918261,9.605822482030945,8.403128235128264,2.617395832834079,3.6375861597263857
288,1.0,8.679482094459956,8.312871394342615,7.949444420250626,8.719807451477955,9.61012269694885,7.717351272185329,8.853093836138493,8.045908742270779,2.970414465569701,3.1354942159291497
289,0.0,6.380122536899765,6.3561076606958915,5.003946305945459,8.785080636539838,6.163314804034641,5.556828061699537,9.036106025364846,8.086717920303906,2.5952547069568657,2.70805020110221
290,1.0,8.046229101075378,7.802618063442671,6.71295620067707,8.73165920153676,8.15507488781144,6.655440350367647,8.97094039814245,8.332789468417959,2.8390784635086144,2.6390573296152584
291,0.0,6.371611847231857,6.210600077024653,5.170483995038151,8.862058677395472,6.4967749901858625,4.804021044733257,8.987321812850125,8.33110454805304,2.509599262378372,3.4965075614664802
292,0.0,7.70210434005105,7.338888133838879,6.013715156042802,9.551657993593873,7.27655640271871,0.6931471805599453,9.864798697921016,8.213652703029998,2.4932054526026954,3.8501476017100584
293,0.0,6.135564891081739,5.945420608606575,5.1647859739235145,8.970050661827003,6.6052979209482015,4.02535169073515,9.169622538697624,8.423102268016642,2.6602595372658615,3.784189633918261
294,0.0,7.284134806195205,6.960347729101308,5.945420608606575,8.942460926820582,6.2166061010848646,6.295266001439646,9.297526733655099,8.548885638148727,2.8094026953624978,3.6375861597263857
295,0.0,5.87493073085203,5.707110264748875,4.962844630259907,9.099967314494812,6.234410725718371,3.8066624897703196,9.067047202149707,8.11701408773731,2.4595888418037104,3.258096538021482
296,0.0,6.947937068614969,6.740519359606223,5.659482215759621,9.4898642567265,6.875232087276577,3.2188758248682006,9.664468652063627,8.309676895987726,2.617395832834079,3.5263605246161616
297,0.0,5.8916442118257715,5.7745515455444085,5.225746673713202,8.856945756159021,6.478509642208569,6.709304340258298,9.087381464575735,8.472823243680297,2.7212954278522306,2.70805020110221
298,0.0,7.982757702011113,7.51479976048867,6.434546518787453,9.114379980830272,7.915348169263078,7.416378479192928,9.441531454869693,8.632484235750972,2.7788192719904172,2.302585092994046
299,0.0,8.296795865770052,7.784473235736469,6.35088571671474,9.63991255542758,7.610357618312838,5.424950017481403,9.837935184295892,8.655388690167637,2.4423470353692043,3.6635616461296463
300,0.0,6.300785794663244,5.991464547107982,5.181783550292085,9.11250701162742,6.398594934535208,5.8971538676367405,8.851949671253948,8.184792654165078,2.6026896854443837,2.5649493574615367
301,0.0,6.887552571664617,6.459904454377535,5.605802066295998,9.660651367876183,6.876264611890766,3.044522437723423,9.733944008101389,8.286773231131251,2.4595888418037104,2.995732273553991
302,0.0,6.210600077024653,6.115892125483034,5.44673737166631,8.307705966549513,6.78897174299217,7.579678823090456,9.148571345578551,8.295548516225763,2.9014215940827497,3.258096538021482
303,1.0,7.756623334538858,7.453561871643373,6.950814768442584,8.679312040892672,8.60135049942296,8.308691916838898,8.46653127661401,8.019941687677365,2.9652730660692823,2.5649493574615367
304,0.0,6.723832440821209,6.289715570908998,5.41610040220442,8.61830469278465,6.734591659972948,5.786897381366708,8.550821372396221,8.14060704285845,2.8390784635086144,2.3978952727983707
305,1.0,7.062191632286556,6.917705609835305,6.236369590203704,8.719317375506371,7.637716432664798,5.834810737062605,8.504918160540624,8.002359546252707,2.8903717578961645,2.4849066497880004
306,0.0,7.126087273299125,6.854354502255021,5.783825182329737,9.54438108340598,7.029972911706386,4.31748811353631,9.750569446111415,8.266678443305896,2.4069451083182885,4.060443010546419
307,0.0,7.293697720601438,7.090076835776092,6.054439346269371,9.001962272862446,7.507141079727608,6.326149473155099,9.309370895439137,8.484876589939695,2.6602595372658615,3.367295829986474
308,0.0,7.234898420314831,6.966967138613983,5.771441123130016,9.011523512653032,6.873163834212518,6.220590170099739,9.536112711175099,8.467162257810672,2.5877640352277083,3.4339872044851463
309,0.0,8.763740720509464,8.367532416861831,6.996681488176539,9.593287168653745,8.366137716496281,4.890349128221754,9.83633227734872,8.627123250788433,2.6026896854443837,3.784189633918261
310,0.0,6.887552571664617,6.612041034833092,5.560681631015528,9.052516286782616,7.080867896690782,5.117993812416755,9.220389707829185,8.294299608857235,2.5649493574615367,3.044522437723423
311,0.0,5.501258210544727,5.293304824724492,4.418840607796598,9.070503426788383,7.034387929915503,5.820082930352362,9.367429587218957,8.575650760987806,3.3603753871419,2.9444389791664403
312,0.0,6.169610732491456,6.035481432524756,5.3230099791384085,8.834045641167798,7.334981878871814,4.356708826689592,9.087155271405804,8.352554369474591,3.0819099697950434,3.1780538303479458
313,0.0,7.928406026180535,7.646353722445999,6.180016653652572,9.472704636443673,7.475339236566737,4.0943445622221,9.6678285081515,8.474494436883122,2.5877640352277083,3.091042453358316
314,0.0,7.051855622955894,6.957497370876951,5.981414211254481,8.949235314374855,7.693025748417888,7.261225091971921,9.264923249746474,8.416488487294606,2.72785282839839,2.3978952727983707
315,0.0,6.669498089857879,6.333279628139691,5.8971538676367405,8.552174160311482,6.8308742346461795,6.406879986069314,8.691314551644853,7.969357742016346,2.747270914255491,3.58351893845611
316,1.0,7.415175109613295,6.9957661563048505,5.7899601708972535,9.29771001811309,7.087573705557973,3.5263605246161616,8.480321716640333,8.131824785007195,2.6100697927420065,2.1972245773362196
317,0.0,6.698268054115413,6.184148890937483,5.877735781779639,8.15507488781144,7.6760099320288875,5.2574953720277815,9.127067452782361,8.476579508530941,3.2228678461377385,2.302585092994046
318,0.0,7.3537223303996315,7.080867896690782,6.129050210060545,9.076580381796658,7.3453648404168685,6.734591659972948,9.50159106930499,8.345455428161928,2.9338568698359038,3.5553480614894135
319,0.0,6.803505257608338,6.161207321695077,5.384495062789089,9.134430777875833,6.432940092739179,2.4849066497880004,8.38958706681109,8.131824785007195,2.4336133554004498,2.833213344056216
320,1.0,8.18060094759445,7.703459047867175,6.480044561926653,8.760139370026627,8.128880142125638,5.786897381366708,8.902863672196222,8.19450550976564,2.8390784635086144,2.70805020110221
321,1.0,7.91862865334224,7.534228326274089,6.586171654854675,8.622273667866745,7.963807953231451,4.77912349311153,8.97727273946428,8.284756593190435,2.9652730660692823,3.1780538303479458
322,0.0,7.403670290012373,7.157735484249907,6.269096283706261,8.93313654381203,7.416979621381154,5.14166355650266,9.32375833901174,8.294299608857235,2.7212954278522306,3.2188758248682006
323,0.0,7.607878073278507,6.960347729101308,5.3612921657094255,8.92903790648844,6.816735880594968,5.0689042022202315,8.546946149565585,8.01862546504575,2.4423470353692043,2.4849066497880004
324,1.0,8.69901462316851,8.515992470839718,8.03268487596762,8.816111895794005,9.697078200213083,8.231642179973411,8.68710472813351,8.000014093678072,2.8273136219290276,2.4849066497880004
325,1.0,7.7823903355874595,7.6708948313621175,7.330405211844402,8.42222295382501,8.812992231969966,7.508238774678663,8.28349412616251,7.75190533307861,3.044522437723423,2.6390573296152584
326,0.0,8.313116702819253,8.051340933292979,6.6052979209482015,9.153664194782626,8.010027528481734,5.220355825078324,9.472012088995733,8.748463629942055,2.7536607123542622,3.332204510175204
327,0.0,8.234564993267135,7.887208585813932,6.625392368007956,9.365462008843483,8.177234885510194,6.07993319509559,9.517310233335248,8.685584842676693,2.7212954278522306,2.3978952727983707
328,0.0,7.545389749611823,7.4377951216719325,6.579251212010101,9.154510487015513,7.916078096302786,6.635946555686647,9.314790473332646,8.677780256064185,2.5416019934645457,2.70805020110221
329,0.0,8.183118079394745,7.992944547318106,6.767343125265392,9.47347357150655,8.565030520830398,8.136810863675537,9.350189267092581,8.581294116822761,1.9740810260220096,2.772588722239781
330,0.0,7.346010209913293,7.239214973779806,6.376726947898627,9.099408811268901,7.727535110475448,4.454347296253507,9.491073355339758,8.177796683277778,2.6946271807700692,3.6635616461296463
331,0.0,7.160069207596127,6.913737350659685,5.8971538676367405,8.990316947998217,7.218176838403408,4.31748811353631,9.539716058977092,8.366602832783736,2.70805020110221,3.4965075614664802
332,0.0,7.471363088187097,7.313886831633462,5.905361848054571,9.086249986745132,7.329749689041512,5.638354669333745,9.429556219952412,8.594339400592892,2.5952547069568657,3.2188758248682006
333,1.0,6.284134161070802,6.220590170099739,5.4116460518550396,8.869960510523953,6.866933284461882,5.017279836814924,8.898502209646642,8.442685139241176,2.6100697927420065,2.772588722239781
334,0.0,7.986164860332727,7.311218384419629,6.115892125483034,9.56198267338684,7.452402451223638,4.736198448394496,9.674703121331833,8.470730317005897,2.5572273113676265,3.6375861597263857
335,0.0,6.608000625296087,6.326149473155099,5.181783550292085,9.272657678041044,6.444131256700441,4.1588830833596715,9.171703488361265,8.229777750081887,2.468099531471619,3.5263605246161616
336,0.0,6.774223886357614,6.63200177739563,6.061456918928017,8.475746001502063,7.381501894506707,5.5093883366279774,9.196140022575042,8.216358332386156,2.9231615807191558,2.833213344056216
337,0.0,6.912742820493176,6.688354713946762,5.480638923341991,8.97979449089521,6.813444599510896,3.9512437185814275,9.25349564229011,8.25608813381491,2.5494451709255714,3.044522437723423
338,0.0,7.796880342783522,7.456454555176209,6.335054251498059,9.216620609933333,7.8551570058813445,5.541263545158426,9.423110302862831,8.824824939175638,2.681021528714291,3.258096538021482
339,0.0,6.870053411798126,6.621405651764134,5.3612921657094255,9.33184978937338,6.7226297948554485,5.017279836814924,9.595670797663967,8.787372988731876,2.509599262378372,3.2188758248682006
340,1.0,8.03073492409854,7.890956716138919,7.344719054149673,8.665957964681349,9.174713194333032,7.491645473605133,8.366602832783736,7.880048200971577,2.995732273553991,2.4849066497880004
341,0.0,6.715383386334681,6.508769136971682,5.823045895483019,8.585412430393381,7.057036981697891,6.483107351457199,9.148571345578551,8.131824785007195,2.2407096892759584,3.091042453358316
342,0.0,7.385230923066573,6.8679744089702925,5.8377304471659395,9.232493176617316,6.993932975223189,5.351858133476067,9.536112711175099,8.27410200229233,2.653241964607215,3.4339872044851463
343,0.0,8.462103225098277,8.06211758275474,6.7226297948554485,9.037057839832897,8.17695386822578,6.490723534502507,9.278092474027002,8.68710472813351,2.9231615807191558,3.5553480614894135
344,0.0,8.547334348328224,8.434028950155469,7.430114138561801,9.208638925336425,8.85609105525229,6.690842277418564,9.359708203627006,8.46821300919452,2.6741486494265287,3.258096538021482
345,0.0,8.34924780056679,8.207129168071326,7.60489448081162,8.73294952429643,8.949494953477961,7.757906208351747,8.536014945656826,8.296795865770052,2.8678989020441064,2.3978952727983707
346,0.0,6.214608098422191,6.091309882077698,5.298317366548036,9.289151552400472,6.741700694652055,5.934894195619588,9.32375833901174,8.909370405197466,2.0541237336955462,3.9318256327243257
347,1.0,8.37816098272068,7.68662133494462,6.6293632534374485,8.58653266949485,8.005700678662542,6.602587892189336,8.778171881033469,8.505727713306959,2.9231615807191558,3.4339872044851463
348,0.0,6.171700597410915,5.793013608384144,4.770684624465665,9.259416209622776,6.595780513961311,5.916202062607435,9.351058378915061,8.771990436532242,2.424802725718295,3.4339872044851463
349,0.0,6.54534966033442,6.284134161070802,5.480638923341991,9.270776740780013,6.8966943316227125,6.666956792429207,9.23024103368252,8.853808274977197,2.5416019934645457,3.044522437723423
350,0.0,6.848005274576363,6.650279048587422,5.3706380281276624,9.056722883310583,7.129297548929373,6.655440350367647,9.340578848899913,8.571870752706934,2.451005098112319,2.8903717578961645
351,0.0,7.289610521451167,6.790097235513905,5.176149732573829,9.026177120302856,6.437751649736401,4.859812404361672,9.32375833901174,8.344980368770571,2.4932054526026954,3.784189633918261
352,0.0,6.309918278226516,5.986452005284438,5.135798437050262,8.68710472813351,7.203405521083095,7.468513271496337,9.132486932771318,8.423102268016642,2.6461747973841225,2.6390573296152584
353,0.0,7.010311867307229,6.756932389247553,5.780743515792329,9.10886120302633,7.2813856635702825,5.998936561946683,9.309370895439137,8.412054873292933,2.5494451709255714,3.4339872044851463
354,0.0,8.765926513729443,7.669028288589683,6.983789965258135,10.420553663891573,8.407824654360873,3.367295829986474,9.908524844053396,8.695506726812653,2.4069451083182885,3.58351893845611
355,1.0,5.455321115357702,5.455321115357702,5.0369526024136295,8.849657406639912,6.490723534502507,4.07753744390572,8.408939605975984,7.830822995135316,2.8154087194227095,2.4849066497880004
356,0.0,6.910750787961936,6.320768294250582,4.787491742782046,8.802823159741887,6.729824070489475,6.529418838262226,8.946505025998682,8.227108234348146,2.928523523860541,3.091042453358316
357,0.0,6.361302477572996,6.021023349349527,5.236441962829949,8.761550139129644,6.78105762593618,6.169610732491456,8.843759381917984,8.146998697389993,2.4849066497880004,2.4849066497880004
358,0.0,6.042632833682381,5.683579767338681,4.543294782270004,9.185535253057212,5.820082930352362,4.394449154672439,8.981052985901483,8.229777750081887,2.379546134130174,3.828641396489095
359,0.0,7.734996194022781,7.419979923661835,6.336825731146441,9.104535313079205,7.987524479848767,7.13966033596492,9.391494581018131,8.31434234336979,2.322387720290225,2.772588722239781
360,0.0,7.351158226430694,6.980075940561763,5.986452005284438,8.896724917497897,7.498869733976931,6.073044534100405,9.191565216649849,8.30671904320269,2.8735646395797834,3.4011973816621555
361,0.0,6.754604099487962,6.650279048587422,5.932245187448011,8.836664586357426,7.451241684987676,6.154858094016418,8.812992231969966,8.086717920303906,2.7013612129514133,3.5263605246161616
362,0.0,7.591861714889934,7.340835554123275,6.244166900663736,9.071997422354437,7.564238475170491,6.98933526597456,9.433563920090563,8.732465848349879,2.8791984572980396,3.1354942159291497
363,1.0,7.368339686311381,7.284134806195205,6.79346613258001,8.261526448396468,8.15248607578024,6.815639990074331,8.520587424484253,8.242493153187626,3.3945083935113587,2.5649493574615367
364,0.0,7.463363045520021,7.232010331664759,6.410174881966167,8.95712413640568,7.7226775164680035,3.9889840465642745,9.239996256883693,8.533263371593732,2.714694743820879,3.4339872044851463
365,1.0,9.131297164635729,8.960467760919949,8.098946748943339,8.967886572127473,9.518339645190858,6.694562058521095,9.088963385809583,8.284251797621916,2.9231615807191558,3.044522437723423
366,1.0,9.804495603329178,9.622251327567737,8.729235349659273,9.261128538808288,10.190206661487347,8.323851131338817,9.274159884689137,8.225503097566918,2.70805020110221,2.302585092994046
367,1.0,7.870547844507712,7.735870319952567,6.940222469119639,8.91918561004543,8.617038526385954,6.028278520230698,9.003070169818264,8.288785810426928,2.8903717578961645,3.258096538021482
368,0.0,5.805134968916488,5.805134968916488,5.420534999272286,8.617038526385954,7.00397413672268,5.117993812416755,8.830689198760998,8.221747728346623,2.797281334830153,3.044522437723423
369,1.0,8.701512750872865,8.031385330625534,6.8679744089702925,8.96610085736724,8.546169299652755,7.334981878871814,8.967631665167133,8.25088114470065,2.8791984572980396,3.044522437723423
370,0.0,6.415096959171596,6.135564891081739,5.247024072160486,9.003193193746572,6.530877627725885,3.912023005428146,9.012011377036412,8.101980731853192,2.5649493574615367,2.833213344056216
371,0.0,7.275864600546533,7.140453043101158,6.124683390894205,9.005773206234908,7.489412083508719,4.564348191467836,9.385217621880901,8.384575666801398,2.517696472610991,3.258096538021482
372,0.0,6.80903930604298,6.727431724850855,5.768320995793772,9.325364048544964,6.97914527506881,5.19295685089021,9.334414687078109,8.390041405755754,2.617395832834079,3.6635616461296463
373,0.0,7.1049654482698426,6.9930151229329605,6.208590026096629,8.87360810154911,7.480992162869525,6.785587645007929,9.350623917423238,8.08825472712243,2.8735646395797834,3.1780538303479458
374,0.0,6.38856140554563,5.955837369464831,5.730099782973574,8.727616178321068,7.4360278163518485,6.582025138892826,8.627123250788433,7.9483852851118995,2.8622008809294686,2.9444389791664403
375,1.0,8.35608503102148,8.094988759303774,7.383989457978509,8.736168065858228,9.219795530746937,7.3914152346753585,9.196951134857168,8.034306936339489,2.8273136219290276,3.044522437723423
376,1.0,6.175867270105761,6.0063531596017325,5.942799375126701,8.649098262296176,7.422971251049421,6.922643891475888,8.386400901166214,7.704361167910313,2.8213788864092133,2.1972245773362196
377,1.0,7.3632795869630385,7.190676034332207,6.81783057145415,8.336390480591552,8.213381737034572,7.696667081526462,8.253488028345904,7.9561263512135,3.0587070727153796,2.302585092994046
378,0.0,7.1785454837637,6.891625897052253,5.75890177387728,8.374246182096304,6.964135612418245,5.170483995038151,9.053803514155955,8.527341522468053,2.91235066461494,2.833213344056216
379,0.0,6.400257445308821,6.222576268071369,5.3230099791384085,9.313618721429684,6.51025834052315,2.4849066497880004,9.472781556562168,8.31898612539206,2.533696813957432,3.784189633918261
380,0.0,7.903965634032166,7.540090320145325,6.171700597410915,9.158309963881798,7.546446273746024,6.742880635791903,9.431962766918454,8.57376254290413,2.7212954278522306,2.772588722239781
381,1.0,6.35088571671474,6.300785794663244,5.771441123130016,8.718172930028725,7.293697720601438,6.0330862217988015,8.711772645605693,8.131824785007195,2.856470206220483,3.4657359027997265
382,1.0,8.160803920954665,7.950502434808851,7.484368643286131,8.752265313595721,9.074635189810808,6.901737206656574,8.622093601241607,8.219056661060598,2.9231615807191558,2.1972245773362196
383,1.0,8.560444233410552,7.663407664893479,6.763884908562435,8.812545770172237,8.765926513729443,8.066835314417336,8.202208436436448,8.483636407887394,3.1135153092103742,2.302585092994046
384,0.0,5.575949103146316,5.4116460518550396,4.6443908991413725,9.39182824802156,5.75890177387728,3.044522437723423,9.040619097157967,8.12355783506165,2.4932054526026954,1.6094379124341003
385,1.0,7.8009820712577405,7.68017564043659,7.081708586105575,8.475537516147405,8.696844519654313,6.98100574072173,8.395477432732141,7.887959336599945,2.9496883350525844,2.995732273553991
386,0.0,7.117205503164344,6.862757913051401,5.717027701406222,9.166074955678168,7.124478262493424,6.186208623900494,9.615205300012315,8.461891875631148,2.785011242238338,3.367295829986474
387,0.0,8.21851757748959,7.425953657077541,6.583409222158765,9.002454823050954,7.9561263512135,5.0369526024136295,8.860924729719041,8.610865667278873,2.9338568698359038,2.3978952727983707
388,0.0,6.375024819828097,6.280395838960195,5.480638923341991,9.001099725830965,6.85751406254539,5.43372200355424,9.261128538808288,8.210396255104774,2.6390573296152584,3.4965075614664802
389,0.0,6.78332520060396,6.594413459749778,5.802118375377063,8.852378886511985,6.831953565565855,2.5649493574615367,8.415381925269553,7.844240718141811,2.975529566236472,3.5553480614894135
390,0.0,7.496097345175956,7.181591944611865,6.267200548541362,9.817929664174482,7.545389749611823,3.713572066704308,9.867912187022208,8.648396877031582,2.302585092994046,3.9512437185814275
391,0.0,5.634789603169249,5.6240175061873385,4.844187086458591,8.531884740159228,6.398594934535208,6.077642243349034,8.83127373772255,8.000014093678072,2.5416019934645457,3.6635616461296463
392,0.0,5.4638318050256105,5.384495062789089,4.804021044733257,8.85609105525229,6.837332814685591,6.1903154058531475,9.099520536870939,8.045588280803528,2.4595888418037104,3.295836866004329
393,0.0,5.910796644040527,5.762051382780177,5.075173815233827,8.80926561216931,6.693323668269949,6.297109319933935,9.259225769705994,8.176391596633795,2.509599262378372,3.4339872044851463
394,0.0,5.786897381366708,5.652489180268651,4.564348191467836,8.783549477153265,5.8998973535824915,4.48863636973214,9.200391041122515,8.202756381655638,2.681021528714291,3.784189633918261
395,0.0,7.186901020411631,7.05617528410041,5.796057750765372,9.052164937010307,7.126087273299125,4.382026634673881,9.461176908307142,8.732465848349879,2.624668592163159,3.6109179126442243
396,0.0,7.065613363597717,6.54534966033442,5.476463551931511,8.839131752546109,7.065613363597717,6.063785208687608,8.918784137975802,8.434028950155469,2.791165107812717,3.1780538303479458
397,0.0,6.489204931325317,6.2878585601617845,4.736198448394496,9.26992916338784,6.946975992135418,6.1463292576688975,9.431481920619719,8.644530439877432,2.5572273113676265,2.995732273553991
398,0.0,7.1785454837637,6.99117688712121,6.129050210060545,8.88405606174246,7.2196420401307355,4.976733742420574,9.41336284529417,8.169336395928386,2.8735646395797834,3.58351893845611
399,0.0,6.236369590203704,6.186208623900494,5.814130531825066,8.834919385216395,7.016609683894219,4.553876891600541,8.909370405197466,8.115819701211327,3.0349529867072724,2.0794415416798357
400,0.0,7.832014180505469,7.515889085215125,6.137727054086234,9.29550838434606,7.4127640174265625,5.8664680569332965,9.739555860853764,8.42639282708974,2.624668592163159,3.6888794541139363
401,1.0,7.70796153183549,7.555381944240273,7.0825485693553,8.695004592732307,8.69433468816865,6.862757913051401,8.463581421967588,8.042699496897637,3.054001181677967,3.332204510175204
402,0.0,7.01211529430638,6.827629234502852,5.929589143389895,9.141418926509761,7.017506142941256,4.2626798770413155,9.491073355339758,8.272570608424903,2.667228206581955,3.332204510175204
403,0.0,6.2422232654551655,5.8522024797744745,5.634789603169249,8.97537724385663,7.827639546366422,6.226536669287466,9.115040192121858,8.412054873292933,2.9601050959108397,1.0986122886681098
404,0.0,6.854354502255021,6.683360945766275,5.58724865840025,9.082279701908664,7.150701457592526,6.156978985585555,9.292012520620208,8.546946149565585,2.681021528714291,3.2188758248682006
405,1.0,7.539027055823995,7.104144092987527,6.182084906716632,9.435881047890113,8.10530751550515,7.4067107301776405,9.086249986745132,8.589885876809678,2.6741486494265287,2.995732273553991
406,1.0,6.669498089857879,6.400257445308821,5.455321115357702,9.131513591430211,6.925595197110468,6.021023349349527,8.589885876809678,8.07558263667172,2.6878474937846906,2.4849066497880004
407,0.0,9.51745735706657,8.888066854754783,7.826443135456014,9.963076343947785,9.42617729477462,7.942717540573791,9.784084455288346,8.890548245606167,2.174751721484161,2.833213344056216
408,0.0,6.771935555839602,6.583409222158765,5.043425116919247,8.663714844079005,6.400257445308821,3.6109179126442243,9.229652683008556,7.8636512654486515,2.517696472610991,3.4965075614664802
409,0.0,7.7057128238944275,7.493873886783559,6.148468295917647,8.960467760919949,7.560080465021827,5.814130531825066,9.241935933565934,8.46863300080086,2.7212954278522306,3.044522437723423
410,1.0,7.355001921105257,6.913737350659685,5.484796933490655,8.789203094473724,7.2305631534092925,4.919980925828125,8.620291149419804,8.373553741214627,2.7212954278522306,2.8903717578961645
411,1.0,8.478452363099807,8.035926369891792,7.265429723253953,8.866581653303996,8.726318950962243,6.77078942390898,8.825706773447951,7.484930283289661,2.8735646395797834,2.302585092994046
412,1.0,9.271905727634337,8.862908295118627,8.063692634269517,9.176886995716963,9.71147923015263,8.60922527686273,9.036106025364846,8.785845337961213,2.917770732084279,3.091042453358316
413,0.0,6.70073110954781,6.536691597591305,5.278114659230517,9.219399216464529,6.472346294500901,4.442651256490317,9.017119634313227,8.350193650720067,2.617395832834079,2.4849066497880004
414,0.0,7.028201432058005,6.785587645007929,5.733341276897746,9.090655529030203,7.1785454837637,6.642486801367256,9.368966735258603,8.90910013492555,2.856470206220483,3.5263605246161616
415,1.0,7.99598047476376,7.739794458408701,7.384610383176974,8.75004942158424,8.905037290767,7.029087564149662,8.671629544720656,7.917536353943631,2.8903717578961645,3.2188758248682006
416,0.0,6.144185634125646,5.8916442118257715,5.176149732573829,9.295600215927006,6.779921907472252,5.056245805348308,9.439943018351132,8.377011160816375,2.6461747973841225,3.2188758248682006
417,1.0,8.706324840138741,8.429017500512511,7.390798521735676,8.795127912413138,8.637816633739977,5.58724865840025,8.488176242345745,8.136518252115291,2.8154087194227095,2.6390573296152584
418,0.0,9.384461732204798,9.04699757378001,7.831220214604293,9.165761328578215,9.320180837655714,9.232297539328226,9.50159106930499,8.912742634737025,2.631888840136646,2.8903717578961645
419,1.0,8.681350777582521,8.503499864284235,7.587817219993427,8.725507328484445,9.328123407632566,7.894690850425624,8.816853240627426,8.22389538017882,3.122364924487357,2.0794415416798357
420,1.0,9.27865301215827,8.884610231886873,7.7823903355874595,8.713910628493924,9.604205122018026,7.590852123688581,8.961879012677683,8.10076824307173,2.9069010598473755,2.4849066497880004
421,1.0,7.912056888179006,7.8383433155571165,7.1372784372603855,8.572627898304338,8.473868066677865,6.159095388491933,8.225770799348734,8.051022208190679,3.122364924487357,3.1780538303479458
422,0.0,6.424869023905388,6.244166900663736,5.955837369464831,8.742254901886351,7.017506142941256,4.110873864173311,9.194312610898985,7.944846711001996,2.760009940032921,3.044522437723423
423,0.0,6.7580945044277305,6.699500340161678,5.905361848054571,8.757469141470748,6.947937068614969,3.970291913552122,9.200391041122515,8.031385330625534,2.766319109226186,3.5553480614894135
424,0.0,9.416541202560081,8.556606193773073,7.551186867296149,10.180588845443722,8.916103530553727,3.828641396489095,9.705341445395202,8.616314282284044,2.0541237336955462,3.258096538021482
425,0.0,7.463936604468925,7.3938782901077555,6.440946540632921,9.128045129249353,7.529943370601589,5.948034989180646,9.556409270127691,8.569975376855206,2.6461747973841225,3.1354942159291497
426,0.0,5.940171252720432,5.783825182329737,4.68213122712422,8.506940814951886,6.2166061010848646,5.7430031878094825,9.209439966733019,8.497194544909547,2.5726122302071057,3.295836866004329
427,1.0,8.020270472819238,7.856319571406588,7.068172000388042,8.80056599227992,8.770594329891145,8.289790583181643,9.117676687112763,8.301769763117166,3.0301337002713233,2.6390573296152584
428,0.0,8.471986598578159,7.92588031673756,6.520621127558696,9.716796463224231,7.858640655620791,4.795790545596741,9.88690074893173,8.669227347271736,2.4069451083182885,3.871201010907891
429,0.0,7.751475318021456,7.1853870155804165,5.916202062607435,9.692581318886397,7.430707082545968,3.58351893845611,9.714805812589491,8.545002892055505,2.4423470353692043,3.4339872044851463
430,0.0,6.675823221634848,6.476972362889683,5.231108616854587,9.055906318669118,6.646390514847729,5.934894195619588,9.465060106725137,8.375860015299594,2.6461747973841225,3.332204510175204
431,0.0,7.98514393119862,7.759187438507795,6.507277712385012,9.20833836930551,7.8252452914317745,4.204692619390966,9.679781342959442,8.314097335405807,2.740840023925201,3.4657359027997265
432,1.0,9.30782999325344,9.023890304598448,8.065893546964274,9.083869707922235,9.606562898717415,7.1785454837637,8.939843124278502,8.317766166719343,3.0633909220278057,2.6390573296152584
433,0.0,7.692113339595466,7.438971592395862,6.129050210060545,9.39366142910322,7.484930283289661,3.8918202981106265,9.725138096494574,8.639587799629844,2.5726122302071057,3.4965075614664802
434,0.0,6.63200177739563,6.525029657843462,6.184148890937483,8.614682812693495,7.443078374348516,6.559615237493242,8.592486175451668,8.052296499538647,2.7788192719904172,2.9444389791664403
435,0.0,6.655440350367647,6.641182169740591,5.863631175598097,8.791638037085997,7.258412150595307,5.43372200355424,8.764209507142004,8.055475141757274,2.8449093838194073,2.1972245773362196
436,1.0,8.416930769477844,8.272315147956022,7.687997166393016,8.769351707798972,9.459619396895018,7.413970290190444,8.582418976333944,8.11522197256233,2.791165107812717,2.70805020110221
437,0.0,7.311218384419629,7.095064377287131,6.061456918928017,9.082847851460906,7.407924322559599,6.842683282238422,9.46412951340478,8.398634855292102,2.7013612129514133,3.4339872044851463
438,0.0,6.814542897259958,6.651571873589727,6.111467339502679,8.7662383802531,7.1785454837637,4.127134385045092,8.784315349902657,7.937731775260109,2.6602595372658615,2.3978952727983707
